,doc_id,category,filename,characters,words,sentences,avg_word_length,avg_sentence_length
16940,76585,misc.forsale,76585,1646,288,91,4.243055555555555,2.868131868131868
16941,76594,misc.forsale,76594,1091,194,61,4.324742268041237,3.0327868852459017
16942,76601,misc.forsale,76601,1036,168,34,4.535714285714286,4.529411764705882
16943,76589,misc.forsale,76589,1184,184,53,4.630434782608695,3.326923076923077
16944,76586,misc.forsale,76586,952,155,46,4.32258064516129,3.391304347826087
16945,76590,misc.forsale,76590,2273,309,70,5.135922330097087,4.371428571428571
16946,76597,misc.forsale,76597,1078,169,71,4.846153846153846,2.1549295774647885
16947,76602,misc.forsale,76602,7310,1358,230,4.053019145802651,5.469565217391304
16948,76593,misc.forsale,76593,1202,181,48,4.3812154696132595,3.3958333333333335
16949,76587,misc.forsale,76587,3174,587,82,4.124361158432709,6.975609756097561
16950,76592,misc.forsale,76592,1199,177,48,4.406779661016949,3.25
16951,76591,misc.forsale,76591,1647,272,55,4.665441176470588,4.7272727272727275
16952,76604,misc.forsale,76604,1456,229,48,4.637554585152839,4.354166666666667
16953,76603,misc.forsale,76603,1478,234,51,4.611111111111111,4.1568627450980395
16954,76937,misc.forsale,76937,1822,206,49,5.009708737864078,4.36734693877551
16955,76935,misc.forsale,76935,1096,184,58,4.076086956521739,3.1206896551724137
16956,76881,misc.forsale,76881,1007,175,48,4.417142857142857,3.4583333333333335
16957,76936,misc.forsale,76936,802,138,53,4.507246376811594,2.339622641509434
16958,77014,misc.forsale,77014,1110,186,50,4.451612903225806,3.62
16959,76940,misc.forsale,76940,1647,288,47,4.420138888888889,5.851063829787234
16960,76941,misc.forsale,76941,1146,190,55,4.731578947368421,3.185185185185185
16961,76939,misc.forsale,76939,658,105,50,4.40952380952381,1.9183673469387754
16962,76918,misc.forsale,76918,4348,711,133,4.253164556962025,5.2330827067669174
16963,76902,misc.forsale,76902,902,151,35,4.596026490066225,4.114285714285714
16964,76860,misc.forsale,76860,1398,213,38,4.985915492957746,4.815789473684211
16965,76853,misc.forsale,76853,1108,144,35,4.819444444444445,3.8857142857142857
16966,76862,misc.forsale,76862,788,138,42,4.478260869565218,2.9523809523809526
16967,76944,misc.forsale,76944,7125,1328,98,4.126506024096385,12.96938775510204
16968,76867,misc.forsale,76867,430,74,32,4.554054054054054,2.0625
16969,76942,misc.forsale,76942,668,114,42,4.631578947368421,2.5365853658536586
16970,76868,misc.forsale,76868,345,56,21,4.839285714285714,2.4285714285714284
16971,76850,misc.forsale,76850,711,127,45,4.31496062992126,2.7045454545454546
16972,76938,misc.forsale,76938,925,167,52,4.323353293413174,2.9423076923076925
16973,77056,misc.forsale,77056,1711,238,83,4.23109243697479,3.0481927710843375
16974,76945,misc.forsale,76945,1062,179,79,4.743016759776537,1.9240506329113924
16975,76849,misc.forsale,76849,1543,220,61,4.818181818181818,3.4754098360655736
16976,76927,misc.forsale,76927,1630,249,45,4.405622489959839,5.088888888888889
16977,76943,misc.forsale,76943,20426,2631,502,3.570885594830863,5.872509960159363
16978,76901,misc.forsale,76901,1741,235,75,4.365957446808511,3.4857142857142858
16979,76882,misc.forsale,76882,873,152,57,4.3355263157894735,2.56140350877193
16980,76861,misc.forsale,76861,970,150,50,5.086666666666667,2.78
16981,76869,misc.forsale,76869,2082,349,101,4.189111747851003,3.267326732673267
16982,76865,misc.forsale,76865,570,107,46,4.093457943925234,2.066666666666667
16983,76859,misc.forsale,76859,1595,238,46,4.302521008403361,5.108695652173913
16984,76879,misc.forsale,76879,1071,150,68,5.6,2.014705882352941
16985,76878,misc.forsale,76878,1258,186,56,4.688172043010753,3.0357142857142856
16986,76866,misc.forsale,76866,687,114,31,4.701754385964913,3.2903225806451615
16987,76847,misc.forsale,76847,1512,215,67,5.283720930232558,3.1343283582089554
16988,76857,misc.forsale,76857,1088,165,65,4.9818181818181815,2.123076923076923
16989,76863,misc.forsale,76863,1513,248,48,4.786290322580645,4.833333333333333
16990,76855,misc.forsale,76855,822,145,48,4.482758620689655,2.7872340425531914
16991,76856,misc.forsale,76856,1962,286,50,4.671328671328672,5.18
16992,76854,misc.forsale,76854,685,127,44,4.031496062992126,2.8372093023255816
16993,76864,misc.forsale,76864,856,151,38,4.324503311258278,3.6486486486486487
16994,76851,misc.forsale,76851,3994,643,70,4.49144634525661,8.685714285714285
16995,76858,misc.forsale,76858,1207,194,71,4.762886597938144,2.2816901408450705
16996,76880,misc.forsale,76880,1063,148,68,5.621621621621622,1.9852941176470589
16997,50516,comp.sys.mac.hardware,50516,861,159,55,4.238993710691824,2.7962962962962963
16998,50509,comp.sys.mac.hardware,50509,3220,616,84,4.066558441558442,6.976190476190476
16999,50510,comp.sys.mac.hardware,50510,1654,306,78,4.140522875816994,3.6666666666666665
17000,50491,comp.sys.mac.hardware,50491,1897,298,90,4.456375838926174,3.1
17001,50508,comp.sys.mac.hardware,50508,3259,623,91,4.07223113964687,6.516483516483516
17002,50514,comp.sys.mac.hardware,50514,2310,445,60,3.979775280898876,7.016666666666667
17003,50487,comp.sys.mac.hardware,50487,1026,175,68,4.571428571428571,2.3970588235294117
17004,50496,comp.sys.mac.hardware,50496,1548,237,67,4.265822784810126,3.4477611940298507
17005,50489,comp.sys.mac.hardware,50489,3522,651,89,4.216589861751152,6.977528089887641
17006,50518,comp.sys.mac.hardware,50518,792,143,52,4.2727272727272725,2.5961538461538463
17007,50498,comp.sys.mac.hardware,50498,1338,250,84,4.056,2.7261904761904763
17008,50500,comp.sys.mac.hardware,50500,882,127,50,4.425196850393701,2.36
17009,50507,comp.sys.mac.hardware,50507,1662,289,72,3.8927335640138407,3.9583333333333335
17010,50502,comp.sys.mac.hardware,50502,1789,314,49,4.417197452229299,6.020408163265306
17011,50478,comp.sys.mac.hardware,50478,969,162,49,4.506172839506172,3.183673469387755
17012,50506,comp.sys.mac.hardware,50506,891,153,50,4.4640522875816995,2.92
17013,50501,comp.sys.mac.hardware,50501,918,161,55,4.484472049689441,2.7454545454545456
17014,50494,comp.sys.mac.hardware,50494,734,135,51,4.125925925925926,2.549019607843137
17015,50505,comp.sys.mac.hardware,50505,1176,207,46,4.342995169082125,4.173913043478261
17016,50480,comp.sys.mac.hardware,50480,1661,257,70,4.673151750972763,3.4714285714285715
17017,50493,comp.sys.mac.hardware,50493,1559,254,77,4.677165354330708,3.311688311688312
17018,50499,comp.sys.mac.hardware,50499,2495,456,62,4.212719298245614,7.306451612903226
17019,50512,comp.sys.mac.hardware,50512,1256,223,76,4.3991031390134525,2.7466666666666666
17020,50468,comp.sys.mac.hardware,50468,1179,197,65,4.67005076142132,2.8153846153846156
17021,50503,comp.sys.mac.hardware,50503,1392,262,62,3.9580152671755724,4.048387096774194
17022,50467,comp.sys.mac.hardware,50467,1783,312,72,4.4743589743589745,4.111111111111111
17023,50497,comp.sys.mac.hardware,50497,1018,188,47,4.175531914893617,3.6808510638297873
17024,50474,comp.sys.mac.hardware,50474,1117,176,61,4.920454545454546,2.7868852459016393
17025,50490,comp.sys.mac.hardware,50490,768,138,48,4.282608695652174,2.625
17026,50492,comp.sys.mac.hardware,50492,1559,256,72,4.14453125,3.436619718309859
17027,50495,comp.sys.mac.hardware,50495,2355,388,75,4.832474226804123,5.0
17028,50504,comp.sys.mac.hardware,50504,1487,281,52,4.142348754448399,5.0
17029,50488,comp.sys.mac.hardware,50488,1354,226,85,4.6415929203539825,2.4941176470588236
17030,50485,comp.sys.mac.hardware,50485,1802,331,67,4.172205438066465,4.6716417910447765
17031,50513,comp.sys.mac.hardware,50513,1124,196,49,4.290816326530612,3.7755102040816326
17032,50511,comp.sys.mac.hardware,50511,1761,321,59,4.077881619937695,5.5
17033,50454,comp.sys.mac.hardware,50454,885,156,62,4.365384615384615,2.1451612903225805
17034,50479,comp.sys.mac.hardware,50479,1716,288,55,4.71875,4.796296296296297
17035,50483,comp.sys.mac.hardware,50483,853,151,39,4.417218543046357,3.789473684210526
17036,50477,comp.sys.mac.hardware,50477,1532,282,72,4.216312056737588,3.6805555555555554
17037,50447,comp.sys.mac.hardware,50447,2579,486,95,3.7674897119341564,4.382978723404255
17038,50461,comp.sys.mac.hardware,50461,1144,187,57,4.834224598930481,3.175438596491228
17039,50471,comp.sys.mac.hardware,50471,2931,455,73,4.276923076923077,6.068493150684931
17040,50482,comp.sys.mac.hardware,50482,872,152,52,4.407894736842105,2.769230769230769
17041,50462,comp.sys.mac.hardware,50462,1596,274,64,4.335766423357664,4.21875
17042,50441,comp.sys.mac.hardware,50441,648,118,54,4.322033898305085,2.0185185185185186
17043,50458,comp.sys.mac.hardware,50458,799,145,51,4.2620689655172415,2.7450980392156863
17044,50446,comp.sys.mac.hardware,50446,729,126,59,4.484126984126984,1.9830508474576272
17045,50472,comp.sys.mac.hardware,50472,1448,221,72,4.1945701357466065,3.1176470588235294
17046,50476,comp.sys.mac.hardware,50476,914,168,56,4.059523809523809,2.75
17047,50473,comp.sys.mac.hardware,50473,919,164,67,4.2560975609756095,2.1940298507462686
17048,50475,comp.sys.mac.hardware,50475,1554,207,44,4.5893719806763285,4.545454545454546
17049,50486,comp.sys.mac.hardware,50486,1539,284,74,4.151408450704225,3.635135135135135
17050,50484,comp.sys.mac.hardware,50484,1637,272,89,4.430147058823529,2.808988764044944
17051,50453,comp.sys.mac.hardware,50453,1340,228,66,4.2631578947368425,3.246153846153846
17052,50457,comp.sys.mac.hardware,50457,1888,273,92,4.725274725274725,2.869565217391304
17053,50459,comp.sys.mac.hardware,50459,1570,260,58,4.253846153846154,4.43859649122807
17054,50445,comp.sys.mac.hardware,50445,1123,205,55,4.2,3.462962962962963
17055,50465,comp.sys.mac.hardware,50465,1693,295,79,4.444067796610169,3.7088607594936707
17056,50425,comp.sys.mac.hardware,50425,1104,186,55,4.435483870967742,3.2
17057,50432,comp.sys.mac.hardware,50432,1180,214,61,4.294392523364486,3.278688524590164
17058,50436,comp.sys.mac.hardware,50436,763,111,43,4.2342342342342345,2.558139534883721
17059,50460,comp.sys.mac.hardware,50460,942,156,76,4.801282051282051,1.868421052631579
17060,50449,comp.sys.mac.hardware,50449,992,142,30,4.485915492957746,4.466666666666667
17061,50452,comp.sys.mac.hardware,50452,1559,256,68,4.30859375,3.3088235294117645
17062,50426,comp.sys.mac.hardware,50426,1208,198,57,4.606060606060606,3.3157894736842106
17063,50466,comp.sys.mac.hardware,50466,2446,382,77,4.217277486910994,5.207792207792208
17064,50448,comp.sys.mac.hardware,50448,968,166,55,4.590361445783133,2.7818181818181817
17065,50455,comp.sys.mac.hardware,50455,1403,251,77,4.203187250996016,3.116883116883117
17066,50456,comp.sys.mac.hardware,50456,1434,241,67,4.626556016597511,3.5074626865671643
17067,50437,comp.sys.mac.hardware,50437,2311,401,88,4.384039900249377,4.295454545454546
17068,50463,comp.sys.mac.hardware,50463,656,104,44,5.019230769230769,2.255813953488372
17069,50464,comp.sys.mac.hardware,50464,1767,296,66,4.469594594594595,4.287878787878788
17070,50451,comp.sys.mac.hardware,50451,1018,181,68,4.3646408839779,2.626865671641791
17071,50450,comp.sys.mac.hardware,50450,1784,318,77,4.317610062893082,4.078947368421052
17072,50469,comp.sys.mac.hardware,50469,2098,337,63,4.364985163204747,5.142857142857143
17073,50470,comp.sys.mac.hardware,50470,2861,532,119,4.073308270676692,4.279661016949152
17074,50428,comp.sys.mac.hardware,50428,1907,253,76,5.158102766798419,3.3026315789473686
17075,50423,comp.sys.mac.hardware,50423,855,157,55,4.229299363057325,2.618181818181818
17076,50421,comp.sys.mac.hardware,50421,1339,249,68,4.112449799196787,3.3676470588235294
17077,50439,comp.sys.mac.hardware,50439,1683,300,75,4.41,3.72
17078,50420,comp.sys.mac.hardware,50420,1217,194,55,4.417525773195877,3.5925925925925926
17079,50442,comp.sys.mac.hardware,50442,2784,418,96,4.363636363636363,4.105263157894737
17080,50434,comp.sys.mac.hardware,50434,2252,387,109,4.289405684754522,3.6296296296296298
17081,50440,comp.sys.mac.hardware,50440,3445,643,85,4.223950233281493,7.345238095238095
17082,50435,comp.sys.mac.hardware,50435,1045,132,55,4.946969696969697,2.3636363636363638
17083,50433,comp.sys.mac.hardware,50433,1137,205,80,4.331707317073171,2.4430379746835444
17084,50424,comp.sys.mac.hardware,50424,1409,242,88,4.446280991735537,2.367816091954023
17085,50443,comp.sys.mac.hardware,50443,2139,363,113,4.584022038567493,3.0892857142857144
17086,50419,comp.sys.mac.hardware,50419,1267,223,62,4.502242152466367,3.3278688524590163
17087,50427,comp.sys.mac.hardware,50427,580,99,38,4.636363636363637,2.4054054054054053
17088,50431,comp.sys.mac.hardware,50431,1024,169,57,4.224852071005917,2.807017543859649
17089,50430,comp.sys.mac.hardware,50430,1453,252,82,4.51984126984127,2.841463414634146
17090,50422,comp.sys.mac.hardware,50422,1235,223,52,4.251121076233184,4.230769230769231
17091,50444,comp.sys.mac.hardware,50444,987,171,72,4.514619883040936,2.138888888888889
17092,50418,comp.sys.mac.hardware,50418,2255,391,87,4.475703324808184,4.1976744186046515
17093,51612,comp.sys.mac.hardware,51612,953,171,53,4.251461988304094,2.943396226415094
17094,51611,comp.sys.mac.hardware,51611,1713,297,83,4.154882154882155,3.4634146341463414
17095,51605,comp.sys.mac.hardware,51605,1301,206,73,4.451456310679611,2.5342465753424657
17096,51603,comp.sys.mac.hardware,51603,1324,250,60,4.1,4.0
17097,51606,comp.sys.mac.hardware,51606,1990,363,93,3.9862258953168044,3.903225806451613
17098,51600,comp.sys.mac.hardware,51600,909,174,74,3.9770114942528734,2.054054054054054
17099,51609,comp.sys.mac.hardware,51609,1865,322,73,4.363354037267081,4.36986301369863
17100,51607,comp.sys.mac.hardware,51607,1297,239,60,4.02092050209205,3.783333333333333
17101,51601,comp.sys.mac.hardware,51601,1555,268,72,4.432835820895522,3.625
17102,51610,comp.sys.mac.hardware,51610,1987,345,82,4.4,3.9878048780487805
17103,51604,comp.sys.mac.hardware,51604,1267,221,70,4.425339366515837,3.0579710144927534
17104,51602,comp.sys.mac.hardware,51602,1920,361,51,4.06371191135734,7.04
17105,51599,comp.sys.mac.hardware,51599,932,172,64,4.1395348837209305,2.484375
17106,51608,comp.sys.mac.hardware,51608,1256,188,55,4.585106382978723,3.309090909090909
17107,51598,comp.sys.mac.hardware,51598,2016,345,96,4.6,3.4479166666666665
17108,51614,comp.sys.mac.hardware,51614,2354,393,96,4.511450381679389,3.9270833333333335
17109,51617,comp.sys.mac.hardware,51617,1571,256,61,4.4140625,3.9836065573770494
17110,51577,comp.sys.mac.hardware,51577,661,115,49,4.556521739130435,2.2291666666666665
17111,51578,comp.sys.mac.hardware,51578,1141,215,56,4.0418604651162795,3.7142857142857144
17112,51572,comp.sys.mac.hardware,51572,767,134,43,4.477611940298507,2.953488372093023
17113,51562,comp.sys.mac.hardware,51562,946,167,59,4.401197604790419,2.5254237288135593
17114,51579,comp.sys.mac.hardware,51579,648,114,50,4.385964912280702,2.16
17115,51575,comp.sys.mac.hardware,51575,867,165,75,4.036363636363636,2.08
17116,51565,comp.sys.mac.hardware,51565,1429,257,70,4.315175097276264,3.3142857142857145
17117,51585,comp.sys.mac.hardware,51585,2290,369,65,4.021680216802168,5.950819672131147
17118,51584,comp.sys.mac.hardware,51584,1131,180,55,4.411111111111111,3.1272727272727274
17119,51587,comp.sys.mac.hardware,51587,1407,240,56,4.479166666666667,4.142857142857143
17120,51594,comp.sys.mac.hardware,51594,1125,195,58,4.37948717948718,3.1403508771929824
17121,51573,comp.sys.mac.hardware,51573,1637,278,71,4.503597122302159,3.6901408450704225
17122,51592,comp.sys.mac.hardware,51592,1181,186,71,4.317204301075269,2.492957746478873
17123,51570,comp.sys.mac.hardware,51570,667,126,51,3.984126984126984,2.156862745098039
17124,51581,comp.sys.mac.hardware,51581,4828,659,100,4.326251896813353,6.49
17125,51557,comp.sys.mac.hardware,51557,2237,360,71,4.358333333333333,4.887323943661972
17126,51586,comp.sys.mac.hardware,51586,811,134,47,4.597014925373134,2.6382978723404253
17127,51582,comp.sys.mac.hardware,51582,917,169,60,4.177514792899408,2.7966101694915255
17128,51567,comp.sys.mac.hardware,51567,1006,151,46,4.324503311258278,3.108695652173913
17129,51588,comp.sys.mac.hardware,51588,964,178,67,4.191011235955056,2.4328358208955225
17130,51563,comp.sys.mac.hardware,51563,3313,551,81,4.431941923774954,6.592592592592593
17131,51558,comp.sys.mac.hardware,51558,2187,367,71,4.076294277929155,5.0
17132,51566,comp.sys.mac.hardware,51566,919,164,71,4.371951219512195,2.1267605633802815
17133,51583,comp.sys.mac.hardware,51583,1773,317,73,4.37223974763407,4.263888888888889
17134,51589,comp.sys.mac.hardware,51589,1364,217,49,4.470046082949309,4.591836734693878
17135,51591,comp.sys.mac.hardware,51591,1005,142,66,4.73943661971831,2.015151515151515
17136,51574,comp.sys.mac.hardware,51574,1047,156,56,4.75,2.625
17137,51580,comp.sys.mac.hardware,51580,1031,129,60,4.6434108527131785,2.216666666666667
17138,51576,comp.sys.mac.hardware,51576,1372,252,51,4.214285714285714,4.764705882352941
17139,51590,comp.sys.mac.hardware,51590,919,168,49,4.130952380952381,3.163265306122449
17140,51593,comp.sys.mac.hardware,51593,1629,287,99,4.376306620209059,2.7755102040816326
17141,51595,comp.sys.mac.hardware,51595,1963,354,72,4.0875706214689265,4.736111111111111
17142,51569,comp.sys.mac.hardware,51569,2281,396,90,4.429292929292929,4.177777777777778
17143,51596,comp.sys.mac.hardware,51596,813,154,51,4.1103896103896105,2.94
17144,51597,comp.sys.mac.hardware,51597,897,158,50,4.443037974683544,3.02
17145,51560,comp.sys.mac.hardware,51560,1309,241,68,4.278008298755187,3.3676470588235294
17146,51564,comp.sys.mac.hardware,51564,2615,413,105,4.36319612590799,3.9047619047619047
17147,51552,comp.sys.mac.hardware,51552,2508,431,92,4.580046403712297,4.543478260869565
17148,51559,comp.sys.mac.hardware,51559,1065,197,58,4.01015228426396,3.3684210526315788
17149,51551,comp.sys.mac.hardware,51551,2129,385,82,4.28051948051948,4.426829268292683
17150,51561,comp.sys.mac.hardware,51561,1889,336,73,4.345238095238095,4.698630136986301
17151,51555,comp.sys.mac.hardware,51555,709,121,33,4.487603305785124,3.393939393939394
17152,51554,comp.sys.mac.hardware,51554,585,96,33,4.770833333333333,2.606060606060606
17153,51553,comp.sys.mac.hardware,51553,679,112,33,4.75,3.121212121212121
17154,51556,comp.sys.mac.hardware,51556,714,140,59,3.907142857142857,2.152542372881356
17155,51550,comp.sys.mac.hardware,51550,2034,372,81,4.260752688172043,4.320987654320987
17156,51568,comp.sys.mac.hardware,51568,891,164,53,4.219512195121951,2.8867924528301887
17157,51571,comp.sys.mac.hardware,51571,1271,189,62,4.7407407407407405,2.870967741935484
17158,51510,comp.sys.mac.hardware,51510,2020,334,93,4.332335329341317,3.5483870967741935
17159,51514,comp.sys.mac.hardware,51514,1944,313,95,4.680511182108626,3.0526315789473686
17160,51525,comp.sys.mac.hardware,51525,733,133,59,4.3007518796992485,2.103448275862069
17161,51534,comp.sys.mac.hardware,51534,1491,211,56,4.265402843601896,3.892857142857143
17162,51513,comp.sys.mac.hardware,51513,1968,346,77,4.335260115606936,4.25
17163,51543,comp.sys.mac.hardware,51543,1672,275,83,4.778181818181818,3.1566265060240966
17164,51532,comp.sys.mac.hardware,51532,1472,251,60,4.362549800796812,3.9
17165,51544,comp.sys.mac.hardware,51544,1145,205,62,4.136585365853659,3.1774193548387095
17166,51512,comp.sys.mac.hardware,51512,1694,295,77,4.410169491525424,3.5584415584415585
17167,51539,comp.sys.mac.hardware,51539,1182,207,58,4.458937198067633,3.2982456140350878
17168,51548,comp.sys.mac.hardware,51548,1321,226,64,4.3053097345132745,3.365079365079365
17169,51501,comp.sys.mac.hardware,51501,1485,280,70,3.907142857142857,3.869565217391304
17170,51511,comp.sys.mac.hardware,51511,1519,267,67,4.359550561797753,3.757575757575758
17171,51546,comp.sys.mac.hardware,51546,714,124,47,4.5,2.5217391304347827
17172,51518,comp.sys.mac.hardware,51518,2210,368,90,4.551630434782608,4.078651685393258
17173,51545,comp.sys.mac.hardware,51545,1415,248,73,4.366935483870968,3.2739726027397262
17174,51509,comp.sys.mac.hardware,51509,1492,283,60,3.92226148409894,4.440677966101695
17175,51531,comp.sys.mac.hardware,51531,710,131,48,4.190839694656488,2.5531914893617023
17176,51535,comp.sys.mac.hardware,51535,1711,278,78,4.302158273381295,3.3461538461538463
17177,51536,comp.sys.mac.hardware,51536,1762,307,79,4.41042345276873,3.5641025641025643
17178,51504,comp.sys.mac.hardware,51504,704,125,51,4.456,2.3
17179,51540,comp.sys.mac.hardware,51540,758,137,48,4.2700729927007295,2.625
17180,51506,comp.sys.mac.hardware,51506,1542,271,68,4.431734317343174,3.6911764705882355
17181,51542,comp.sys.mac.hardware,51542,663,108,32,4.268518518518518,3.15625
17182,51505,comp.sys.mac.hardware,51505,1258,144,52,4.451388888888889,2.8461538461538463
17183,51533,comp.sys.mac.hardware,51533,1308,222,93,4.247747747747748,2.193548387096774
17184,51516,comp.sys.mac.hardware,51516,1711,282,69,4.680851063829787,3.898550724637681
17185,51527,comp.sys.mac.hardware,51527,2083,364,85,4.271978021978022,4.333333333333333
17186,51541,comp.sys.mac.hardware,51541,483,84,45,4.488095238095238,1.6888888888888889
17187,51537,comp.sys.mac.hardware,51537,846,154,58,4.298701298701299,2.2758620689655173
17188,51538,comp.sys.mac.hardware,51538,773,142,62,4.197183098591549,2.1451612903225805
17189,51547,comp.sys.mac.hardware,51547,2235,407,86,4.152334152334152,4.5813953488372094
17190,51528,comp.sys.mac.hardware,51528,1294,172,61,4.715116279069767,2.721311475409836
17191,51549,comp.sys.mac.hardware,51549,1400,233,90,4.592274678111588,2.4444444444444446
17192,51523,comp.sys.mac.hardware,51523,2188,377,77,4.49867374005305,4.714285714285714
17193,51524,comp.sys.mac.hardware,51524,1031,158,52,4.7405063291139244,2.8653846153846154
17194,51517,comp.sys.mac.hardware,51517,1179,218,65,4.224770642201835,3.171875
17195,51499,comp.sys.mac.hardware,51499,1251,135,34,4.5777777777777775,4.088235294117647
17196,51498,comp.sys.mac.hardware,51498,1338,236,41,4.3559322033898304,5.2926829268292686
17197,50550,comp.sys.mac.hardware,50550,1513,273,74,4.245421245421245,3.4864864864864864
17198,50551,comp.sys.mac.hardware,50551,2740,490,89,4.122448979591836,5.325842696629214
17199,51503,comp.sys.mac.hardware,51503,1544,264,77,4.412878787878788,3.4805194805194803
17200,51508,comp.sys.mac.hardware,51508,838,150,52,4.326666666666667,2.764705882352941
17201,51502,comp.sys.mac.hardware,51502,1050,185,94,4.4972972972972975,1.7553191489361701
17202,51519,comp.sys.mac.hardware,51519,2007,301,74,4.53156146179402,3.945945945945946
17203,51507,comp.sys.mac.hardware,51507,542,98,42,4.3061224489795915,2.1904761904761907
17204,51530,comp.sys.mac.hardware,51530,1064,190,70,4.3052631578947365,2.608695652173913
17205,51521,comp.sys.mac.hardware,51521,1153,186,38,4.370967741935484,4.631578947368421
17206,51500,comp.sys.mac.hardware,51500,751,126,43,4.634920634920635,2.744186046511628
17207,51520,comp.sys.mac.hardware,51520,1021,175,49,4.6,3.4081632653061225
17208,51526,comp.sys.mac.hardware,51526,1255,192,51,4.453125,3.6470588235294117
17209,51515,comp.sys.mac.hardware,51515,825,146,56,4.36986301369863,2.4107142857142856
17210,51522,comp.sys.mac.hardware,51522,380,68,34,4.220588235294118,1.7647058823529411
17211,51529,comp.sys.mac.hardware,51529,908,160,56,4.39375,2.690909090909091
17212,51497,comp.sys.mac.hardware,51497,1753,287,85,4.501742160278746,3.152941176470588
17213,50552,comp.sys.mac.hardware,50552,1210,224,46,4.183035714285714,4.543478260869565
17214,50548,comp.sys.mac.hardware,50548,1703,270,69,4.37037037037037,3.8115942028985508
17215,51495,comp.sys.mac.hardware,51495,1119,196,41,4.448979591836735,4.55
17216,50549,comp.sys.mac.hardware,50549,757,128,63,4.6796875,1.8412698412698412
17217,51493,comp.sys.mac.hardware,51493,1141,192,54,4.5625,3.2830188679245285
17218,51492,comp.sys.mac.hardware,51492,2062,297,60,4.723905723905724,4.6440677966101696
17219,51084,comp.sys.mac.hardware,51084,1066,188,78,4.3936170212765955,2.1538461538461537
17220,51494,comp.sys.mac.hardware,51494,1624,277,46,4.664259927797834,5.586956521739131
17221,51496,comp.sys.mac.hardware,51496,640,104,43,4.9326923076923075,2.2325581395348837
17222,50517,comp.sys.mac.hardware,50517,1220,188,63,4.398936170212766,2.8412698412698414
17223,50533,comp.sys.mac.hardware,50533,1690,291,76,4.487972508591065,3.5789473684210527
17224,50521,comp.sys.mac.hardware,50521,1372,219,66,4.333333333333333,3.212121212121212
17225,50522,comp.sys.mac.hardware,50522,1571,276,84,4.300724637681159,3.1566265060240966
17226,50543,comp.sys.mac.hardware,50543,1061,185,47,4.145945945945946,3.760869565217391
17227,50524,comp.sys.mac.hardware,50524,1170,193,65,4.590673575129534,2.984375
17228,50535,comp.sys.mac.hardware,50535,703,122,47,4.491803278688525,2.4347826086956523
17229,50515,comp.sys.mac.hardware,50515,861,159,55,4.238993710691824,2.7962962962962963
17230,50519,comp.sys.mac.hardware,50519,1583,284,76,4.27112676056338,3.5789473684210527
17231,50540,comp.sys.mac.hardware,50540,1930,331,62,4.265861027190332,5.306451612903226
17232,50539,comp.sys.mac.hardware,50539,1125,189,55,4.703703703703703,3.290909090909091
17233,50531,comp.sys.mac.hardware,50531,819,133,38,4.7518796992481205,3.3157894736842106
17234,50529,comp.sys.mac.hardware,50529,891,153,39,4.477124183006536,3.6666666666666665
17235,50536,comp.sys.mac.hardware,50536,2189,368,82,4.505434782608695,4.463414634146342
17236,50541,comp.sys.mac.hardware,50541,1650,309,65,4.155339805825243,4.523076923076923
17237,50520,comp.sys.mac.hardware,50520,1164,195,57,3.923076923076923,3.2280701754385963
17238,50532,comp.sys.mac.hardware,50532,2052,348,52,4.307471264367816,6.7254901960784315
17239,50526,comp.sys.mac.hardware,50526,2523,447,92,3.8769574944071588,4.824175824175824
17240,50530,comp.sys.mac.hardware,50530,1328,229,72,4.414847161572053,2.9859154929577465
17241,50544,comp.sys.mac.hardware,50544,1429,251,69,4.430278884462151,3.3529411764705883
17242,50538,comp.sys.mac.hardware,50538,1110,191,98,4.287958115183246,1.7525773195876289
17243,50528,comp.sys.mac.hardware,50528,877,158,53,4.189873417721519,2.641509433962264
17244,50527,comp.sys.mac.hardware,50527,1775,305,55,4.498360655737705,5.425925925925926
17245,50523,comp.sys.mac.hardware,50523,4663,825,114,4.286060606060606,6.991228070175438
17246,50545,comp.sys.mac.hardware,50545,1382,243,54,4.1440329218107,4.264150943396227
17247,50546,comp.sys.mac.hardware,50546,1410,239,63,4.627615062761507,3.5161290322580645
17248,50542,comp.sys.mac.hardware,50542,1477,275,56,4.1854545454545455,4.642857142857143
17249,50534,comp.sys.mac.hardware,50534,2112,357,70,4.056022408963585,4.942857142857143
17250,50525,comp.sys.mac.hardware,50525,1314,246,55,4.0894308943089435,4.425925925925926
17251,50537,comp.sys.mac.hardware,50537,1813,317,73,4.353312302839116,4.123287671232877
17252,50547,comp.sys.mac.hardware,50547,2287,381,53,4.58005249343832,7.326923076923077
17253,51753,comp.sys.mac.hardware,51753,3592,650,112,4.176923076923077,5.441441441441442
17254,51724,comp.sys.mac.hardware,51724,1272,240,48,4.0,4.8125
17255,51732,comp.sys.mac.hardware,51732,1634,283,57,4.045936395759718,4.631578947368421
17256,51749,comp.sys.mac.hardware,51749,3594,607,86,4.499176276771005,6.872093023255814
17257,51744,comp.sys.mac.hardware,51744,2597,448,73,4.325892857142857,6.178082191780822
17258,51756,comp.sys.mac.hardware,51756,822,124,49,4.959677419354839,2.36734693877551
17259,51743,comp.sys.mac.hardware,51743,1421,242,46,4.5578512396694215,5.239130434782608
